shipment_status_history_id,shipment_id,shipment_status_id,status_from,status_to
27907,7029,4,2025-10-06 14:52:53,
27908,7030,1,2025-01-10 04:37:49,2025-01-11 02:37:49
27909,7030,2,2025-01-11 02:37:49,2025-01-12 02:37:49
27910,7030,3,2025-01-12 02:37:49,2025-01-13 02:37:49
27911,7030,4,2025-01-13 02:37:49,
27912,7031,1,2025-11-11 07:13:16,2025-11-12 05:13:16
27913,7031,2,2025-11-12 05:13:16,2025-11-13 05:13:16
27914,7031,3,2025-11-13 05:13:16,2025-11-14 05:13:16
27915,7031,4,2025-11-14 05:13:16,
27916,7032,1,2025-06-30 11:21:42,2025-07-01 09:21:42
27917,7032,2,2025-07-01 09:21:42,2025-07-02 09:21:42
27918,7032,3,2025-07-02 09:21:42,2025-07-03 09:21:42
27919,7032,4,2025-07-03 09:21:42,
27920,7033,1,2025-01-09 13:29:32,2025-01-10 11:29:32
27921,7033,2,2025-01-10 11:29:32,2025-01-11 11:29:32
27922,7033,3,2025-01-11 11:29:32,2025-01-12 11:29:32
27923,7033,4,2025-01-12 11:29:32,
27924,7034,1,2025-02-24 16:09:36,2025-02-25 14:09:36
27925,7034,2,2025-02-25 14:09:36,2025-02-26 14:09:36
27926,7034,3,2025-02-26 14:09:36,2025-02-27 14:09:36
27927,7034,4,2025-02-27 14:09:36,
27928,7035,1,2025-04-12 06:35:56,2025-04-13 04:35:56
27929,7035,2,2025-04-13 04:35:56,2025-04-14 04:35:56
27930,7035,3,2025-04-14 04:35:56,2025-04-15 04:35:56
27931,7035,4,2025-04-15 04:35:56,
27932,7036,1,2025-05-14 17:47:04,2025-05-15 15:47:04
27933,7036,2,2025-05-15 15:47:04,2025-05-16 15:47:04
27934,7036,3,2025-05-16 15:47:04,2025-05-17 15:47:04
27935,7036,4,2025-05-17 15:47:04,
27936,7037,1,2025-07-17 01:54:16,2025-07-17 23:54:16
27937,7037,2,2025-07-17 23:54:16,2025-07-18 23:54:16
27938,7037,3,2025-07-18 23:54:16,2025-07-19 23:54:16
27939,7037,4,2025-07-19 23:54:16,
27940,7038,1,2025-07-15 07:55:29,2025-07-16 05:55:29
27941,7038,2,2025-07-16 05:55:29,2025-07-17 05:55:29
27942,7038,3,2025-07-17 05:55:29,2025-07-18 05:55:29
27943,7038,4,2025-07-18 05:55:29,
27944,7039,1,2025-03-16 10:39:43,2025-03-17 08:39:43
27945,7039,2,2025-03-17 08:39:43,2025-03-18 08:39:43
27946,7039,3,2025-03-18 08:39:43,2025-03-19 08:39:43
27947,7039,4,2025-03-19 08:39:43,
27948,7040,1,2025-06-14 06:12:03,2025-06-15 04:12:03
27949,7040,2,2025-06-15 04:12:03,2025-06-16 04:12:03
27950,7040,3,2025-06-16 04:12:03,2025-06-17 04:12:03
27951,7040,4,2025-06-17 04:12:03,
27952,7041,1,2025-09-06 19:49:37,2025-09-07 17:49:37
27953,7041,2,2025-09-07 17:49:37,2025-09-08 17:49:37
27954,7041,3,2025-09-08 17:49:37,2025-09-09 17:49:37
27955,7041,4,2025-09-09 17:49:37,
27956,7042,1,2025-06-08 10:59:52,2025-06-09 08:59:52
27957,7042,2,2025-06-09 08:59:52,2025-06-10 08:59:52
27958,7042,3,2025-06-10 08:59:52,2025-06-11 08:59:52
27959,7042,4,2025-06-11 08:59:52,
27960,7043,1,2025-03-22 21:46:39,2025-03-23 19:46:39
27961,7043,2,2025-03-23 19:46:39,2025-03-24 19:46:39
27962,7043,3,2025-03-24 19:46:39,2025-03-25 19:46:39
27963,7043,4,2025-03-25 19:46:39,
27964,7044,1,2025-08-10 20:56:49,2025-08-11 18:56:49
27965,7044,2,2025-08-11 18:56:49,2025-08-12 18:56:49
27966,7044,3,2025-08-12 18:56:49,2025-08-13 18:56:49
27967,7044,4,2025-08-13 18:56:49,
27968,7045,1,2025-09-05 11:19:16,2025-09-06 09:19:16
27969,7045,2,2025-09-06 09:19:16,2025-09-07 09:19:16
27970,7045,3,2025-09-07 09:19:16,2025-09-08 09:19:16
27971,7045,4,2025-09-08 09:19:16,
27972,7046,1,2025-04-23 14:39:03,2025-04-24 12:39:03
27973,7046,2,2025-04-24 12:39:03,2025-04-25 12:39:03
27974,7046,3,2025-04-25 12:39:03,2025-04-26 12:39:03
27975,7046,4,2025-04-26 12:39:03,
27976,7047,1,2025-05-04 05:58:56,2025-05-05 03:58:56
27977,7047,2,2025-05-05 03:58:56,2025-05-06 03:58:56
27978,7047,3,2025-05-06 03:58:56,2025-05-07 03:58:56
27979,7047,4,2025-05-07 03:58:56,
27980,7048,1,2025-01-12 13:52:36,2025-01-13 11:52:36
27981,7048,2,2025-01-13 11:52:36,2025-01-14 11:52:36
27982,7048,3,2025-01-14 11:52:36,2025-01-15 11:52:36
27983,7048,4,2025-01-15 11:52:36,
27984,7049,1,2025-03-20 22:10:20,2025-03-21 20:10:20
27985,7049,2,2025-03-21 20:10:20,2025-03-22 20:10:20
27986,7049,3,2025-03-22 20:10:20,2025-03-23 20:10:20
27987,7049,4,2025-03-23 20:10:20,
27988,7050,1,2025-05-07 10:37:02,2025-05-08 08:37:02
27989,7050,2,2025-05-08 08:37:02,2025-05-09 08:37:02
27990,7050,3,2025-05-09 08:37:02,2025-05-10 08:37:02
27991,7050,4,2025-05-10 08:37:02,
27992,7051,1,2025-11-01 19:33:36,2025-11-02 17:33:36
27993,7051,2,2025-11-02 17:33:36,2025-11-03 17:33:36
27994,7051,3,2025-11-03 17:33:36,2025-11-04 17:33:36
27995,7051,4,2025-11-04 17:33:36,
27996,7052,1,2025-05-12 16:57:18,2025-05-13 14:57:18
27997,7052,2,2025-05-13 14:57:18,2025-05-14 14:57:18
27998,7052,3,2025-05-14 14:57:18,2025-05-15 14:57:18
27999,7052,4,2025-05-15 14:57:18,
28000,7053,1,2025-08-01 06:40:54,2025-08-02 04:40:54
28001,7053,2,2025-08-02 04:40:54,2025-08-03 04:40:54
28002,7053,3,2025-08-03 04:40:54,2025-08-04 04:40:54
28003,7053,4,2025-08-04 04:40:54,
28004,7054,1,2025-11-03 03:37:20,2025-11-04 01:37:20
28005,7054,2,2025-11-04 01:37:20,2025-11-05 01:37:20
28006,7054,3,2025-11-05 01:37:20,2025-11-06 01:37:20
28007,7054,4,2025-11-06 01:37:20,
28008,7055,1,2025-07-26 04:18:24,2025-07-27 02:18:24
28009,7055,2,2025-07-27 02:18:24,2025-07-28 02:18:24
28010,7055,3,2025-07-28 02:18:24,2025-07-29 02:18:24
28011,7055,4,2025-07-29 02:18:24,
28012,7056,1,2025-05-06 01:51:44,2025-05-06 23:51:44
28013,7056,2,2025-05-06 23:51:44,2025-05-07 23:51:44
28014,7056,3,2025-05-07 23:51:44,2025-05-08 23:51:44
28015,7056,4,2025-05-08 23:51:44,
28016,7057,1,2025-10-31 13:46:54,2025-11-01 11:46:54
28017,7057,2,2025-11-01 11:46:54,2025-11-02 11:46:54
28018,7057,3,2025-11-02 11:46:54,2025-11-03 11:46:54
28019,7057,4,2025-11-03 11:46:54,
28020,7058,1,2025-11-09 12:18:34,2025-11-10 10:18:34
28021,7058,2,2025-11-10 10:18:34,2025-11-11 10:18:34
28022,7058,3,2025-11-11 10:18:34,2025-11-12 10:18:34
28023,7058,4,2025-11-12 10:18:34,
28024,7059,1,2025-05-05 02:18:17,2025-05-06 00:18:17
28025,7059,2,2025-05-06 00:18:17,2025-05-07 00:18:17
28026,7059,3,2025-05-07 00:18:17,2025-05-08 00:18:17
28027,7059,4,2025-05-08 00:18:17,
28028,7060,1,2025-03-19 16:12:27,2025-03-20 14:12:27
28029,7060,2,2025-03-20 14:12:27,2025-03-21 14:12:27
28030,7060,3,2025-03-21 14:12:27,2025-03-22 14:12:27
28031,7060,4,2025-03-22 14:12:27,
28032,7061,1,2025-11-10 07:12:43,2025-11-11 05:12:43
28033,7061,2,2025-11-11 05:12:43,2025-11-12 05:12:43
28034,7061,3,2025-11-12 05:12:43,2025-11-13 05:12:43
28035,7061,4,2025-11-13 05:12:43,
28036,7062,1,2025-08-09 11:33:18,2025-08-10 09:33:18
28037,7062,2,2025-08-10 09:33:18,2025-08-11 09:33:18
28038,7062,3,2025-08-11 09:33:18,2025-08-12 09:33:18
28039,7062,4,2025-08-12 09:33:18,
28040,7063,1,2025-08-28 01:06:41,2025-08-28 23:06:41
28041,7063,2,2025-08-28 23:06:41,2025-08-29 23:06:41
28042,7063,3,2025-08-29 23:06:41,2025-08-30 23:06:41
28043,7063,4,2025-08-30 23:06:41,
28044,7064,1,2025-12-12 11:31:09,2025-12-13 09:31:09
28045,7064,2,2025-12-13 09:31:09,2025-12-14 09:31:09
28046,7064,3,2025-12-14 09:31:09,2025-12-15 09:31:09
28047,7064,4,2025-12-15 09:31:09,
28048,7065,1,2025-03-23 14:48:06,2025-03-24 12:48:06
28049,7065,2,2025-03-24 12:48:06,2025-03-25 12:48:06
28050,7065,3,2025-03-25 12:48:06,2025-03-26 12:48:06
28051,7065,4,2025-03-26 12:48:06,
28052,7066,1,2025-09-20 20:27:58,2025-09-21 18:27:58
28053,7066,2,2025-09-21 18:27:58,2025-09-22 18:27:58
28054,7066,3,2025-09-22 18:27:58,2025-09-23 18:27:58
28055,7066,4,2025-09-23 18:27:58,
28056,7067,1,2025-07-03 12:00:14,2025-07-04 10:00:14
28057,7067,2,2025-07-04 10:00:14,2025-07-05 10:00:14
28058,7067,3,2025-07-05 10:00:14,2025-07-06 10:00:14
28059,7067,4,2025-07-06 10:00:14,
28060,7068,1,2025-01-08 09:29:27,2025-01-09 07:29:27
28061,7068,2,2025-01-09 07:29:27,2025-01-10 07:29:27
28062,7068,3,2025-01-10 07:29:27,2025-01-11 07:29:27
28063,7068,4,2025-01-11 07:29:27,
28064,7069,1,2025-10-11 04:03:05,2025-10-12 02:03:05
28065,7069,2,2025-10-12 02:03:05,2025-10-13 02:03:05
28066,7069,3,2025-10-13 02:03:05,2025-10-14 02:03:05
28067,7069,4,2025-10-14 02:03:05,
28068,7070,1,2025-05-24 17:49:22,2025-05-25 15:49:22
28069,7070,2,2025-05-25 15:49:22,2025-05-26 15:49:22
28070,7070,3,2025-05-26 15:49:22,2025-05-27 15:49:22
28071,7070,4,2025-05-27 15:49:22,
28072,7071,1,2025-05-04 19:15:50,2025-05-05 17:15:50
28073,7071,2,2025-05-05 17:15:50,2025-05-06 17:15:50
28074,7071,3,2025-05-06 17:15:50,2025-05-07 17:15:50
28075,7071,4,2025-05-07 17:15:50,
28076,7072,1,2025-05-20 07:35:29,2025-05-21 05:35:29
28077,7072,2,2025-05-21 05:35:29,2025-05-22 05:35:29
28078,7072,3,2025-05-22 05:35:29,2025-05-23 05:35:29
28079,7072,4,2025-05-23 05:35:29,
28080,7073,1,2025-10-17 13:44:56,2025-10-18 11:44:56
28081,7073,2,2025-10-18 11:44:56,2025-10-19 11:44:56
28082,7073,3,2025-10-19 11:44:56,2025-10-20 11:44:56
28083,7073,4,2025-10-20 11:44:56,
28084,7074,1,2025-04-27 03:23:46,2025-04-28 01:23:46
28085,7074,2,2025-04-28 01:23:46,2025-04-29 01:23:46
28086,7074,3,2025-04-29 01:23:46,2025-04-30 01:23:46
28087,7074,4,2025-04-30 01:23:46,
28088,7075,1,2025-04-01 15:21:05,2025-04-02 13:21:05
28089,7075,2,2025-04-02 13:21:05,2025-04-03 13:21:05
28090,7075,3,2025-04-03 13:21:05,2025-04-04 13:21:05
28091,7075,4,2025-04-04 13:21:05,
28092,7076,1,2025-07-20 08:40:33,2025-07-21 06:40:33
28093,7076,2,2025-07-21 06:40:33,2025-07-22 06:40:33
28094,7076,3,2025-07-22 06:40:33,2025-07-23 06:40:33
28095,7076,4,2025-07-23 06:40:33,
28096,7077,1,2025-02-07 03:53:26,2025-02-08 01:53:26
28097,7077,2,2025-02-08 01:53:26,2025-02-09 01:53:26
28098,7077,3,2025-02-09 01:53:26,2025-02-10 01:53:26
28099,7077,4,2025-02-10 01:53:26,
28100,7078,1,2025-01-20 22:38:27,2025-01-21 20:38:27
28101,7078,2,2025-01-21 20:38:27,2025-01-22 20:38:27
28102,7078,3,2025-01-22 20:38:27,2025-01-23 20:38:27
28103,7078,4,2025-01-23 20:38:27,
28104,7079,1,2025-07-22 05:58:41,2025-07-23 03:58:41
28105,7079,2,2025-07-23 03:58:41,2025-07-24 03:58:41
28106,7079,3,2025-07-24 03:58:41,2025-07-25 03:58:41
28107,7079,4,2025-07-25 03:58:41,
28108,7080,1,2025-06-15 17:39:58,2025-06-16 15:39:58
28109,7080,2,2025-06-16 15:39:58,2025-06-17 15:39:58
28110,7080,3,2025-06-17 15:39:58,2025-06-18 15:39:58
28111,7080,4,2025-06-18 15:39:58,
28112,7081,1,2025-09-07 00:02:08,2025-09-07 22:02:08
28113,7081,2,2025-09-07 22:02:08,2025-09-08 22:02:08
28114,7081,3,2025-09-08 22:02:08,2025-09-09 22:02:08
28115,7081,4,2025-09-09 22:02:08,
28116,7082,1,2025-07-23 18:50:31,2025-07-24 16:50:31
28117,7082,2,2025-07-24 16:50:31,2025-07-25 16:50:31
28118,7082,3,2025-07-25 16:50:31,2025-07-26 16:50:31
28119,7082,4,2025-07-26 16:50:31,
28120,7083,1,2025-06-19 15:05:50,2025-06-20 13:05:50
28121,7083,2,2025-06-20 13:05:50,2025-06-21 13:05:50
28122,7083,3,2025-06-21 13:05:50,2025-06-22 13:05:50
28123,7083,4,2025-06-22 13:05:50,
28124,7084,1,2025-04-14 16:57:48,2025-04-15 14:57:48
28125,7084,2,2025-04-15 14:57:48,2025-04-16 14:57:48
28126,7084,3,2025-04-16 14:57:48,2025-04-17 14:57:48
28127,7084,4,2025-04-17 14:57:48,
28128,7085,1,2025-06-22 13:36:55,2025-06-23 11:36:55
28129,7085,2,2025-06-23 11:36:55,2025-06-24 11:36:55
28130,7085,3,2025-06-24 11:36:55,2025-06-25 11:36:55
28131,7085,4,2025-06-25 11:36:55,
28132,7086,1,2025-02-22 18:41:53,2025-02-23 16:41:53
28133,7086,2,2025-02-23 16:41:53,2025-02-24 16:41:53
28134,7086,3,2025-02-24 16:41:53,2025-02-25 16:41:53
28135,7086,4,2025-02-25 16:41:53,
28136,7087,1,2025-05-09 00:53:57,2025-05-09 22:53:57
28137,7087,2,2025-05-09 22:53:57,2025-05-10 22:53:57
28138,7087,3,2025-05-10 22:53:57,2025-05-11 22:53:57
28139,7087,4,2025-05-11 22:53:57,
28140,7088,1,2025-06-25 17:24:59,2025-06-26 15:24:59
28141,7088,2,2025-06-26 15:24:59,2025-06-27 15:24:59
28142,7088,3,2025-06-27 15:24:59,2025-06-28 15:24:59
28143,7088,4,2025-06-28 15:24:59,
28144,7089,1,2025-08-27 12:40:05,2025-08-28 10:40:05
28145,7089,2,2025-08-28 10:40:05,2025-08-29 10:40:05
28146,7089,3,2025-08-29 10:40:05,2025-08-30 10:40:05
28147,7089,4,2025-08-30 10:40:05,
28148,7090,1,2025-02-25 16:23:45,2025-02-26 14:23:45
28149,7090,2,2025-02-26 14:23:45,2025-02-27 14:23:45
28150,7090,3,2025-02-27 14:23:45,2025-02-28 14:23:45
28151,7090,4,2025-02-28 14:23:45,
28152,7091,1,2025-01-03 06:49:35,2025-01-04 04:49:35
28153,7091,2,2025-01-04 04:49:35,2025-01-05 04:49:35
28154,7091,3,2025-01-05 04:49:35,2025-01-06 04:49:35
28155,7091,4,2025-01-06 04:49:35,
28156,7092,1,2025-10-17 17:29:34,2025-10-18 15:29:34
28157,7092,2,2025-10-18 15:29:34,2025-10-19 15:29:34
28158,7092,3,2025-10-19 15:29:34,2025-10-20 15:29:34
28159,7092,4,2025-10-20 15:29:34,
28160,7093,1,2025-04-16 05:31:38,2025-04-17 03:31:38
28161,7093,2,2025-04-17 03:31:38,2025-04-18 03:31:38
28162,7093,3,2025-04-18 03:31:38,2025-04-19 03:31:38
28163,7093,4,2025-04-19 03:31:38,
28164,7094,1,2025-10-29 03:46:51,2025-10-30 01:46:51
28165,7094,2,2025-10-30 01:46:51,2025-10-31 01:46:51
28166,7094,3,2025-10-31 01:46:51,2025-11-01 01:46:51
28167,7094,4,2025-11-01 01:46:51,
28168,7095,1,2025-12-21 08:03:06,2025-12-22 06:03:06
28169,7095,2,2025-12-22 06:03:06,2025-12-23 06:03:06
28170,7095,3,2025-12-23 06:03:06,2025-12-24 06:03:06
28171,7095,4,2025-12-24 06:03:06,
28172,7096,1,2025-08-07 07:49:31,2025-08-08 05:49:31
28173,7096,2,2025-08-08 05:49:31,2025-08-09 05:49:31
28174,7096,3,2025-08-09 05:49:31,2025-08-10 05:49:31
28175,7096,4,2025-08-10 05:49:31,
28176,7097,1,2025-11-05 03:07:45,2025-11-06 01:07:45
28177,7097,2,2025-11-06 01:07:45,2025-11-07 01:07:45
28178,7097,3,2025-11-07 01:07:45,2025-11-08 01:07:45
28179,7097,4,2025-11-08 01:07:45,
28180,7098,1,2025-10-22 06:27:29,2025-10-23 04:27:29
28181,7098,2,2025-10-23 04:27:29,2025-10-24 04:27:29
28182,7098,3,2025-10-24 04:27:29,2025-10-25 04:27:29
28183,7098,4,2025-10-25 04:27:29,
28184,7099,1,2025-11-02 10:46:28,2025-11-03 08:46:28
28185,7099,2,2025-11-03 08:46:28,2025-11-04 08:46:28
28186,7099,3,2025-11-04 08:46:28,2025-11-05 08:46:28
28187,7099,4,2025-11-05 08:46:28,
28188,7100,1,2025-12-27 21:25:29,2025-12-28 19:25:29
28189,7100,2,2025-12-28 19:25:29,2025-12-29 19:25:29
28190,7100,3,2025-12-29 19:25:29,2025-12-30 19:25:29
28191,7100,4,2025-12-30 19:25:29,
28192,7101,1,2025-04-29 02:19:30,2025-04-30 00:19:30
28193,7101,2,2025-04-30 00:19:30,2025-05-01 00:19:30
28194,7101,3,2025-05-01 00:19:30,2025-05-02 00:19:30
28195,7101,4,2025-05-02 00:19:30,
28196,7102,1,2025-12-15 07:19:06,2025-12-16 05:19:06
28197,7102,2,2025-12-16 05:19:06,2025-12-17 05:19:06
28198,7102,3,2025-12-17 05:19:06,2025-12-18 05:19:06
28199,7102,4,2025-12-18 05:19:06,
28200,7103,1,2025-06-04 13:15:02,2025-06-05 11:15:02
28201,7103,2,2025-06-05 11:15:02,2025-06-06 11:15:02
28202,7103,3,2025-06-06 11:15:02,2025-06-07 11:15:02
28203,7103,4,2025-06-07 11:15:02,
28204,7104,1,2025-11-01 13:29:59,2025-11-02 11:29:59
28205,7104,2,2025-11-02 11:29:59,2025-11-03 11:29:59
28206,7104,3,2025-11-03 11:29:59,2025-11-04 11:29:59
28207,7104,4,2025-11-04 11:29:59,
28208,7105,1,2025-04-05 21:05:12,2025-04-06 19:05:12
28209,7105,2,2025-04-06 19:05:12,2025-04-07 19:05:12
28210,7105,3,2025-04-07 19:05:12,2025-04-08 19:05:12
28211,7105,4,2025-04-08 19:05:12,
28212,7106,1,2025-08-22 04:59:01,2025-08-23 02:59:01
28213,7106,2,2025-08-23 02:59:01,2025-08-24 02:59:01
28214,7106,3,2025-08-24 02:59:01,2025-08-25 02:59:01
28215,7106,4,2025-08-25 02:59:01,
28216,7107,1,2025-01-18 13:20:10,2025-01-19 11:20:10
28217,7107,2,2025-01-19 11:20:10,2025-01-20 11:20:10
28218,7107,3,2025-01-20 11:20:10,2025-01-21 11:20:10
28219,7107,4,2025-01-21 11:20:10,
28220,7108,1,2025-02-05 11:51:03,2025-02-06 09:51:03
28221,7108,2,2025-02-06 09:51:03,2025-02-07 09:51:03
28222,7108,3,2025-02-07 09:51:03,2025-02-08 09:51:03
28223,7108,4,2025-02-08 09:51:03,
28224,7109,1,2025-10-24 23:53:19,2025-10-25 21:53:19
28225,7109,2,2025-10-25 21:53:19,2025-10-26 21:53:19
28226,7109,3,2025-10-26 21:53:19,2025-10-27 21:53:19
28227,7109,4,2025-10-27 21:53:19,
28228,7110,1,2025-03-31 15:07:42,2025-04-01 13:07:42
28229,7110,2,2025-04-01 13:07:42,2025-04-02 13:07:42
28230,7110,3,2025-04-02 13:07:42,2025-04-03 13:07:42
28231,7110,4,2025-04-03 13:07:42,
28232,7111,1,2025-12-13 02:36:37,2025-12-14 00:36:37
28233,7111,2,2025-12-14 00:36:37,2025-12-15 00:36:37
28234,7111,3,2025-12-15 00:36:37,2025-12-16 00:36:37
28235,7111,4,2025-12-16 00:36:37,
28236,7112,1,2025-06-15 14:57:30,2025-06-16 12:57:30
28237,7112,2,2025-06-16 12:57:30,2025-06-17 12:57:30
28238,7112,3,2025-06-17 12:57:30,2025-06-18 12:57:30
28239,7112,4,2025-06-18 12:57:30,
28240,7113,1,2025-10-21 17:53:02,2025-10-22 15:53:02
28241,7113,2,2025-10-22 15:53:02,2025-10-23 15:53:02
28242,7113,3,2025-10-23 15:53:02,2025-10-24 15:53:02
28243,7113,4,2025-10-24 15:53:02,
28244,7114,1,2025-02-10 19:53:13,2025-02-11 17:53:13
28245,7114,2,2025-02-11 17:53:13,2025-02-12 17:53:13
28246,7114,3,2025-02-12 17:53:13,2025-02-13 17:53:13
28247,7114,4,2025-02-13 17:53:13,
28248,7115,1,2025-03-08 11:48:56,2025-03-09 09:48:56
28249,7115,2,2025-03-09 09:48:56,2025-03-10 09:48:56
28250,7115,3,2025-03-10 09:48:56,2025-03-11 09:48:56
28251,7115,4,2025-03-11 09:48:56,
28252,7116,1,2025-12-02 09:30:41,2025-12-03 07:30:41
28253,7116,2,2025-12-03 07:30:41,2025-12-04 07:30:41
28254,7116,3,2025-12-04 07:30:41,2025-12-05 07:30:41
28255,7116,4,2025-12-05 07:30:41,
28256,7117,1,2025-07-21 07:52:06,2025-07-22 05:52:06
28257,7117,2,2025-07-22 05:52:06,2025-07-23 05:52:06
28258,7117,3,2025-07-23 05:52:06,2025-07-24 05:52:06
28259,7117,4,2025-07-24 05:52:06,
28260,7118,1,2025-10-24 16:45:36,2025-10-25 14:45:36
28261,7118,2,2025-10-25 14:45:36,2025-10-26 14:45:36
28262,7118,3,2025-10-26 14:45:36,2025-10-27 14:45:36
28263,7118,4,2025-10-27 14:45:36,
28264,7119,1,2025-02-05 22:54:38,2025-02-06 20:54:38
28265,7119,2,2025-02-06 20:54:38,2025-02-07 20:54:38
28266,7119,3,2025-02-07 20:54:38,2025-02-08 20:54:38
28267,7119,4,2025-02-08 20:54:38,
28268,7120,1,2025-04-01 06:14:17,2025-04-02 04:14:17
28269,7120,2,2025-04-02 04:14:17,2025-04-03 04:14:17
28270,7120,3,2025-04-03 04:14:17,2025-04-04 04:14:17
28271,7120,4,2025-04-04 04:14:17,
28272,7121,1,2025-09-09 22:03:26,2025-09-10 20:03:26
28273,7121,2,2025-09-10 20:03:26,2025-09-11 20:03:26
28274,7121,3,2025-09-11 20:03:26,2025-09-12 20:03:26
28275,7121,4,2025-09-12 20:03:26,
28276,7122,1,2025-11-12 17:13:34,2025-11-13 15:13:34
28277,7122,2,2025-11-13 15:13:34,2025-11-14 15:13:34
28278,7122,3,2025-11-14 15:13:34,2025-11-15 15:13:34
28279,7122,4,2025-11-15 15:13:34,
28280,7123,1,2025-07-17 15:38:26,2025-07-18 13:38:26
28281,7123,2,2025-07-18 13:38:26,2025-07-19 13:38:26
28282,7123,3,2025-07-19 13:38:26,2025-07-20 13:38:26
28283,7123,4,2025-07-20 13:38:26,
28284,7124,1,2025-09-21 21:09:23,2025-09-22 19:09:23
28285,7124,2,2025-09-22 19:09:23,2025-09-23 19:09:23
28286,7124,3,2025-09-23 19:09:23,2025-09-24 19:09:23
28287,7124,4,2025-09-24 19:09:23,
28288,7125,1,2025-07-18 06:50:35,2025-07-19 04:50:35
28289,7125,2,2025-07-19 04:50:35,2025-07-20 04:50:35
28290,7125,3,2025-07-20 04:50:35,2025-07-21 04:50:35
28291,7125,4,2025-07-21 04:50:35,
28292,7126,1,2025-04-29 01:07:15,2025-04-29 23:07:15
28293,7126,2,2025-04-29 23:07:15,2025-04-30 23:07:15
28294,7126,3,2025-04-30 23:07:15,2025-05-01 23:07:15
28295,7126,4,2025-05-01 23:07:15,
28296,7127,1,2025-01-22 17:15:40,2025-01-23 15:15:40
28297,7127,2,2025-01-23 15:15:40,2025-01-24 15:15:40
28298,7127,3,2025-01-24 15:15:40,2025-01-25 15:15:40
28299,7127,4,2025-01-25 15:15:40,
28300,7128,1,2025-05-10 16:04:32,2025-05-11 14:04:32
28301,7128,2,2025-05-11 14:04:32,2025-05-12 14:04:32
28302,7128,3,2025-05-12 14:04:32,2025-05-13 14:04:32
28303,7128,4,2025-05-13 14:04:32,
28304,7129,1,2025-08-06 17:08:23,2025-08-07 15:08:23
28305,7129,2,2025-08-07 15:08:23,2025-08-08 15:08:23
28306,7129,3,2025-08-08 15:08:23,2025-08-09 15:08:23
28307,7129,4,2025-08-09 15:08:23,
28308,7130,1,2025-08-15 23:30:57,2025-08-16 21:30:57
28309,7130,2,2025-08-16 21:30:57,2025-08-17 21:30:57
28310,7130,3,2025-08-17 21:30:57,2025-08-18 21:30:57
28311,7130,4,2025-08-18 21:30:57,
28312,7131,1,2025-07-31 08:19:15,2025-08-01 06:19:15
28313,7131,2,2025-08-01 06:19:15,2025-08-02 06:19:15
28314,7131,3,2025-08-02 06:19:15,2025-08-03 06:19:15
28315,7131,4,2025-08-03 06:19:15,
28316,7132,1,2025-07-06 19:35:43,2025-07-07 17:35:43
28317,7132,2,2025-07-07 17:35:43,2025-07-08 17:35:43
28318,7132,3,2025-07-08 17:35:43,2025-07-09 17:35:43
28319,7132,4,2025-07-09 17:35:43,
28320,7133,1,2025-10-09 08:56:00,2025-10-10 06:56:00
28321,7133,2,2025-10-10 06:56:00,2025-10-11 06:56:00
28322,7133,3,2025-10-11 06:56:00,2025-10-12 06:56:00
28323,7133,4,2025-10-12 06:56:00,
28324,7134,1,2025-03-09 11:02:19,2025-03-10 09:02:19
28325,7134,2,2025-03-10 09:02:19,2025-03-11 09:02:19
28326,7134,3,2025-03-11 09:02:19,2025-03-12 09:02:19
28327,7134,4,2025-03-12 09:02:19,
28328,7135,1,2025-07-22 12:28:11,2025-07-23 10:28:11
28329,7135,2,2025-07-23 10:28:11,2025-07-24 10:28:11
28330,7135,3,2025-07-24 10:28:11,2025-07-25 10:28:11
28331,7135,4,2025-07-25 10:28:11,
28332,7136,1,2025-03-12 12:13:52,2025-03-13 10:13:52
28333,7136,2,2025-03-13 10:13:52,2025-03-14 10:13:52
28334,7136,3,2025-03-14 10:13:52,2025-03-15 10:13:52
28335,7136,4,2025-03-15 10:13:52,
28336,7137,1,2025-12-28 02:45:02,2025-12-29 00:45:02
28337,7137,2,2025-12-29 00:45:02,2025-12-30 00:45:02
28338,7137,3,2025-12-30 00:45:02,2025-12-31 00:45:02
28339,7137,4,2025-12-31 00:45:02,
28340,7138,1,2025-01-28 16:02:44,2025-01-29 14:02:44
28341,7138,2,2025-01-29 14:02:44,2025-01-30 14:02:44
28342,7138,3,2025-01-30 14:02:44,2025-01-31 14:02:44
28343,7138,4,2025-01-31 14:02:44,
28344,7139,1,2025-09-02 02:57:00,2025-09-03 00:57:00
28345,7139,2,2025-09-03 00:57:00,2025-09-04 00:57:00
28346,7139,3,2025-09-04 00:57:00,2025-09-05 00:57:00
28347,7139,4,2025-09-05 00:57:00,
28348,7140,1,2025-05-23 10:19:22,2025-05-24 08:19:22
28349,7140,2,2025-05-24 08:19:22,2025-05-25 08:19:22
28350,7140,3,2025-05-25 08:19:22,2025-05-26 08:19:22
28351,7140,4,2025-05-26 08:19:22,
28352,7141,1,2025-03-20 11:33:10,2025-03-21 09:33:10
28353,7141,2,2025-03-21 09:33:10,2025-03-22 09:33:10
28354,7141,3,2025-03-22 09:33:10,2025-03-23 09:33:10
28355,7141,4,2025-03-23 09:33:10,
28356,7142,1,2025-04-29 03:02:40,2025-04-30 01:02:40
